,dport,sport,num_packets up,total_bytes up,min_pkt_size up,max_pkt_size up,mean_pkt_size up,std_pkt_size up,min_iat up,max_iat up,mean_iat up,std_iat up,num_packets down,total_bytes down,min_pkt_size down,max_pkt_size down,mean_pkt_size down,std_pkt_size down,min_iat down,max_iat down,mean_iat down,std_iat down,website
17,443.0,46756.0,100.0,6016.0,40.0,569.0,60.16,53.0531884817567,6e-06,0.025111,0.002871787878787879,0.00635191028999123,104.0,858922.0,52.0,49270.0,8258.865384615385,9064.68056517675,1.0000000000000002e-06,0.025076,0.002748029126213592,0.006280342526028449,news18.com
18,443.0,46780.0,114.0,6756.0,40.0,569.0,59.26315789473684,49.728297642284566,5e-06,0.020883000000000002,0.0019874867256637167,0.004813090056804622,123.0,860525.0,52.0,49270.0,6996.138211382114,8234.58475201501,1.0000000000000002e-06,0.020875,0.0018210655737704916,0.004542500883506385,news18.com
19,443.0,46810.0,83.0,5132.0,40.0,569.0,61.83132530120482,58.15094304902068,6e-06,0.014482,0.0022228658536585363,0.004259146717308571,84.0,857868.0,52.0,56524.0,10212.714285714286,12207.958145654762,1.0000000000000002e-06,0.014495000000000001,0.002176048192771085,0.004298040384174002,news18.com
20,443.0,40264.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,4.000000000000001e-06,0.018131,0.0038235714285714288,0.006866990684218441,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.023929000000000002,0.004783615384615385,0.008675877098200327,news.yahoo.com
21,443.0,40298.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.016255000000000002,0.0035907142857142856,0.0062183507149633915,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.023495000000000002,0.00458823076923077,0.008217255443616258,news.yahoo.com
22,443.0,40338.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,5e-06,0.01632,0.0035739523809523812,0.006191164417750433,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,2.0000000000000003e-06,0.022017000000000002,0.004566923076923078,0.007899625871536982,news.yahoo.com
23,443.0,40360.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,4.000000000000001e-06,0.017781,0.004086285714285716,0.006864380737858712,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,1.0000000000000002e-06,0.028325000000000003,0.005276153846153847,0.009520150207552347,news.yahoo.com
24,443.0,40386.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,2.0000000000000003e-06,0.01735,0.0037544761904761918,0.006660658785878824,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.023835000000000002,0.004761923076923078,0.008586834306673003,news.yahoo.com
25,443.0,40392.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,3e-06,0.016048,0.003467666666666667,0.006098912741901899,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,0.0,0.021812,0.0044163076923076925,0.007826072380027922,news.yahoo.com
26,443.0,40408.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,2.0000000000000003e-06,0.019581,0.004099714285714287,0.007338951928871433,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,1.0000000000000002e-06,0.025223000000000002,0.005205230769230769,0.009156176723518815,news.yahoo.com
27,443.0,40432.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,5e-06,0.018721,0.004235952380952381,0.0072265604506998385,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,1.0000000000000002e-06,0.029589,0.005450846153846154,0.009977769539048244,news.yahoo.com
28,443.0,40462.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,4.000000000000001e-06,0.018413000000000002,0.004402190476190477,0.007324131802603281,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,1.0000000000000002e-06,0.033649000000000005,0.005771769230769232,0.010669020980966703,news.yahoo.com
29,443.0,40488.0,22.0,1947.0,40.0,569.0,88.5,109.99469684186295,4.000000000000001e-06,0.018966,0.0046671904761904776,0.007587500864046394,14.0,11727.0,52.0,4148.0,837.6428571428571,1121.8169744552024,1.0000000000000002e-06,0.03426,0.0061198461538461545,0.011449674572130523,news.yahoo.com
